experiment,method,adaptation_mode,reproduction_scope,decision_threshold,shots,seed,adapt_stage,adapt_generator,eval_stage,eval_generator,n,accuracy,balanced_accuracy,real_accuracy,fake_accuracy,average_precision,roc_auc,f1
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,4,FLUX.1,1,SD2.1,19990,0.8423211605802902,0.84232116058029,0.7343671835917959,0.9502751375687843,0.9115790541505091,0.9263843877916947,0.8576846667870688
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,4,FLUX.1,2,SDXL,19990,0.8206603301650826,0.8206603301650826,0.7360680340170085,0.9052526263131566,0.894510085095322,0.908411774671728,0.8346478483464785
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,4,FLUX.1,3,SD3,19990,0.8457228614307154,0.8457228614307153,0.735567783891946,0.9558779389694847,0.9331681294833863,0.9399170720928248,0.8610310021629416
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,1,4,FLUX.1,4,FLUX.1,19990,0.8436218109054527,0.8436218109054527,0.7390695347673837,0.9481740870435218,0.923282123335679,0.9342307922345365,0.8584239130434783
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,0,SD1.5,0,SD1.5,19990,0.6231615807903952,0.6231615807903952,0.2777388694347174,0.968584292146073,0.7738567220075983,0.7908793165967676,0.7199107640825432
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,1,SD2.1,0,SD1.5,19990,0.659479739869935,0.6594797398699349,0.33396698349174586,0.984992496248124,0.8185453485718474,0.839867707740814,0.7431029927916368
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,1,SD2.1,1,SD2.1,19990,0.7233616808404202,0.7233616808404202,0.4502251125562781,0.9964982491245623,0.8685085580867447,0.8966369728135702,0.7827111984282907
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,2,SDXL,0,SD1.5,19990,0.6515257628814407,0.6515257628814407,0.32586293146573286,0.9771885942971485,0.7908594422376289,0.8147068531764631,0.7371320754716981
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,2,SDXL,1,SD2.1,19990,0.7171585792896448,0.7171585792896449,0.43991995997999,0.9943971985992996,0.8429077710566001,0.8757040401141041,0.7785524048253173
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,2,SDXL,2,SDXL,19990,0.7194597298649325,0.7194597298649325,0.4435217608804402,0.9953976988494248,0.8995835734890285,0.9175028985227982,0.7801301654512663
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,3,SD3,0,SD1.5,19990,0.6616308154077039,0.6616308154077039,0.37198599299649826,0.9512756378189094,0.7744283536655776,0.7989098801526827,0.7376260667183864
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,3,SD3,1,SD2.1,19990,0.7406203101550776,0.7406203101550775,0.5014507253626813,0.9797898949474737,0.8421927745605777,0.872078230210653,0.7906826531024181
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,3,SD3,2,SDXL,19990,0.7466733366683341,0.7466733366683342,0.5030515257628815,0.9902951475737869,0.9012478339307481,0.9180723177997202,0.7962992759452936
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,3,SD3,3,SD3,19990,0.7448724362181091,0.7448724362181091,0.5001500750375187,0.9895947973986994,0.8755608495243122,0.9052642779618925,0.7950325536532433
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,4,FLUX.1,0,SD1.5,19990,0.6943971985992996,0.6943971985992996,0.45282641320660333,0.935967983991996,0.7860451105762943,0.8106541915279801,0.7538579314235062
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,4,FLUX.1,1,SD2.1,19990,0.7833416708354177,0.7833416708354177,0.5917958979489745,0.974887443721861,0.8631754376019009,0.892554911773045,0.818170368193459
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,4,FLUX.1,2,SDXL,19990,0.788144072036018,0.788144072036018,0.5886943471735868,0.9875937968984492,0.9165647238510233,0.9308226149092556,0.8233723985486091
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,4,FLUX.1,3,SD3,19990,0.7871435717858929,0.787143571785893,0.5871935967983992,0.9870935467733867,0.9040280974917682,0.9242758547858221,0.8226122483011631
opensdi_continual_fewshot,ftnet,few_shot,paper_algorithm_unpublished_support_split,0.5,5,2,4,FLUX.1,4,FLUX.1,19990,0.7883941970985493,0.7883941970985493,0.5942971485742872,0.9824912456228114,0.8982750377160401,0.919397677828409,0.8227901131126938
